*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  NOV 17, 2024 23:26:50

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2022 222   102  185.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   1.47   0.00   0.00   -0.00      0.00        0.00   -0.36   -1.47    0.00    0.00
 2022 223   103  184.32    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.33   1.34   0.00   0.00   -0.00      0.00        0.00   -0.33   -1.34    0.00    0.00
 2022 224   104  182.54    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   1.47   0.00   0.00   -0.00      0.00        0.00   -0.30   -1.47    0.00    0.00
 2022 225   105  181.07    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   1.20   0.00   0.00   -0.00      0.00        0.00   -0.28   -1.20    0.00    0.00
 2022 226   106  179.72    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   1.09   0.00   0.00   -0.00      0.00        0.00   -0.26   -1.09    0.00    0.00
 2022 227   107  189.93    0.00    0.00   0.00   0.00  11.70   0.00    0.00   0.00   0.00   0.00   0.00   0.68   0.81   0.00   0.00   -0.00      0.00       11.70   -0.68   -0.81    0.00    0.00
 2022 228   108  188.66    0.00    0.00   0.00   0.00   0.30   0.00    0.00   0.00   0.00   0.00   0.00   1.31   0.27   0.00   0.00    0.00      0.00        0.30   -1.31   -0.27    0.00    0.00
 2022 229   109  185.22    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   2.87   0.56   0.00   0.00    0.00      0.00        0.00   -2.87   -0.56    0.00    0.00
 2022 230   110  183.49    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.79   0.94   0.00   0.00   -0.00      0.00        0.00   -0.79   -0.94    0.00    0.00
 2022 231   111  181.96    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.70   0.83   0.00   0.00   -0.00      0.00        0.00   -0.70   -0.83    0.00    0.00
 2022 232   112  180.52    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.61   0.83   0.00   0.00   -0.00      0.00        0.00   -0.61   -0.83    0.00    0.00
 2022 233   113  179.09    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.53   0.90   0.00   0.00   -0.00      0.00        0.00   -0.53   -0.90    0.00    0.00
 2022 234   114  177.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.45   0.86   0.00   0.00   -0.00      0.00        0.00   -0.45   -0.86    0.00    0.00
 2022 235   115  176.52    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.40   0.85   0.00   0.00   -0.00      0.00        0.00   -0.40   -0.85    0.00    0.00
 2022 236   116  175.43    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.37   0.73   0.00   0.00   -0.00      0.00        0.00   -0.37   -0.73    0.00    0.00
 2022 237   117  174.34    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.34   0.75   0.00   0.00   -0.00      0.00        0.00   -0.34   -0.75    0.00    0.00
 2022 238   118  173.59    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.31   0.44   0.00   0.00    0.00      0.00        0.00   -0.31   -0.44    0.00    0.00
 2022 239   119  172.54    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.77   0.00   0.00   -0.00      0.00        0.00   -0.29   -0.77    0.00    0.00
 2022 240   120  171.50    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.27   0.77   0.00   0.00   -0.00      0.00        0.00   -0.27   -0.77    0.00    0.00
 2022 241   121  170.59    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.25   0.67   0.00   0.00   -0.00      0.00        0.00   -0.25   -0.67    0.00    0.00
 2022 242   122  169.69    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.23   0.66   0.00   0.00   -0.00      0.00        0.00   -0.23   -0.66    0.00    0.00
 2022 243   123  170.41    0.00    0.00   0.00   0.00   1.50   0.00    0.00   0.00   0.00   0.00   0.00   0.28   0.50   0.00   0.00   -0.00      0.00        1.50   -0.28   -0.50    0.00    0.00
 2022 244   124  169.44    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.33   0.64   0.00   0.00   -0.00      0.00        0.00   -0.33   -0.64    0.00    0.00
 2022 245   125  168.56    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   0.59   0.00   0.00    0.00      0.00        0.00   -0.30   -0.59    0.00    0.00
 2022 246   126  167.72    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   0.56   0.00   0.00    0.00      0.00        0.00   -0.28   -0.56    0.00    0.00
 2022 247   127  166.91    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   0.55   0.00   0.00   -0.00      0.00        0.00   -0.26   -0.55    0.00    0.00
 2022 248   128  166.12    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.24   0.55   0.00   0.00    0.00      0.00        0.00   -0.24   -0.55    0.00    0.00
