*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 04, 2025 15:50:50

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2023 178    69  492.65    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.06   0.00   0.00   0.00   0.33   1.65   0.00   0.00   -0.00      0.00        0.00    0.00   -1.65    0.00    0.00
 2023 179    70  490.16    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.44   2.05   0.00   0.00    0.00      0.00        0.00   -0.00   -2.05    0.00    0.00
 2023 180    71  489.99    0.00    0.00   3.50   0.00   5.80   0.00    0.00   0.00   0.00   0.00   0.00   0.44   2.03   0.00   0.00    0.00      0.00        2.30   -0.00   -2.03    0.00    0.00
 2023 181    72  501.30    0.00    0.00   1.71   0.00  12.40   0.00    0.00   1.79   0.00   0.00   0.00   0.00   1.09   0.00   0.00   -0.00      0.00       12.40   -0.00   -1.09    0.00    0.00
 2023 182    73  499.84    0.00    0.00   1.09   0.00   0.80   0.00    0.00   1.38   0.00   0.00   0.00   0.00   1.50   0.00   0.00    0.00      0.00        0.04    0.00   -1.50    0.00    0.00
 2023 183    74  496.51    0.00    0.00   0.21   0.00   0.00   0.00    0.00   0.88   1.40   0.00   0.00   0.00   1.92   0.00   0.00    0.00      0.00       -1.40   -0.00   -1.92    0.00    0.00
 2023 184    75  494.00    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.17   0.13   0.00   0.00   0.30   2.09   0.00   0.00    0.00      0.00       -0.13    0.00   -2.09    0.00    0.00
 2023 185    76  493.25    0.00    0.00   3.50   0.00   4.80   0.00    0.00   0.03   0.00   0.00   0.00   0.33   1.73   0.00   0.00   -0.00      0.00        1.31   -0.00   -1.73    0.00    0.00
 2023 186    77  492.81    0.00    0.00   2.49   0.00   0.30   0.00    0.00   1.04   0.00   0.00   0.00   0.00   0.71   0.00   0.00    0.00      0.00        0.27   -0.00   -0.71    0.00    0.00
 2023 187    78  503.18    0.00    0.00   3.31   0.00  13.20   0.00    0.00   1.24   0.00   0.00   0.00   0.00   0.78   0.00   0.00   -0.00      0.00       11.14    0.00   -0.78    0.00    0.00
 2023 188    79  509.11    0.00    0.00   2.06   0.00   9.10   0.00    0.00   2.67   0.00   0.00   0.00   0.00   1.74   0.00   0.00   -0.00      0.00        7.67   -0.00   -1.74    0.00    0.00
 2023 189    80  507.58    0.00    0.00   1.21   0.00   0.80   0.00    0.00   1.62   0.60   0.00   0.00   0.00   0.97   0.00   0.00   -0.00      0.00       -0.56    0.00   -0.97    0.00    0.00
 2023 190    81  498.93    0.00    0.00   0.23   0.00   0.00   0.00    0.00   0.97   6.86   0.00   0.00   0.00   1.79   0.00   0.00    0.00      0.00       -6.86    0.00   -1.79    0.00    0.00
 2023 191    82  501.68    0.00    0.00   3.51   0.00   8.40   0.00    0.00   0.19   0.00   0.00   0.00   0.27   1.92   0.00   0.00   -0.00      0.00        4.93    0.00   -1.92    0.00    0.00
 2023 192    83  496.92    0.00    0.00   0.68   0.00   0.00   0.00    0.00   2.83   3.01   0.00   0.00   0.00   1.75   0.00   0.00    0.00      0.00       -3.01    0.00   -1.75    0.00    0.00
 2023 193    84  494.68    0.00    0.00   0.13   0.00   0.00   0.00    0.00   0.55   0.34   0.00   0.00   0.00   1.90   0.00   0.00    0.00      0.00       -0.34    0.00   -1.90    0.00    0.00
 2023 194    85  507.18    0.00    0.00   3.51   0.00  17.50   0.00    0.00   0.10   0.00   0.00   0.00   0.21   1.30   0.00   0.00    0.00      0.00       14.02    0.00   -1.30    0.00    0.00
 2023 195    86  517.34    0.00    0.00   1.02   0.00  12.20   0.00    0.00   2.58   0.61   0.00   0.00   0.00   1.33   0.00   0.00    0.00      0.00       11.49    0.00   -1.33    0.00    0.00
 2023 196    87  503.11    0.00    0.00   0.20   0.00   0.00   0.00    0.00   0.83  12.73   0.00   0.00   0.00   1.50   0.00   0.00    0.00      0.00      -12.73    0.00   -1.50    0.00    0.00
 2023 197    88  500.79    0.00    0.00   0.32   0.00   0.30   0.00    0.00   0.16   0.62   0.00   0.00   0.23   1.49   0.00   0.00    0.00      0.00       -0.60    0.00   -1.49    0.00    0.00
 2023 198    89  496.38    0.00    0.00   0.06   0.00   0.00   0.00    0.00   0.26   2.57   0.00   0.00   0.17   1.66   0.00   0.00   -0.00      0.00       -2.57    0.00   -1.66    0.00    0.00
 2023 199    90  494.81    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.05   0.10   0.00   0.00   0.27   1.21   0.00   0.00   -0.00      0.00       -0.10    0.00   -1.21    0.00    0.00
 2023 200    91  493.81    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.20   0.80   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.80    0.00    0.00
 2023 201    92  494.41    0.00    0.00   3.50   0.00   5.10   0.00    0.00   0.00   0.00   0.00   0.00   0.21   0.78   0.00   0.00    0.00      0.00        1.60    0.00   -0.78    0.00    0.00
 2023 202    93  493.27    0.00    0.00   0.67   0.00   0.30   0.00    0.00   2.83   0.00   0.00   0.00   0.00   1.44   0.00   0.00    0.00      0.00        0.30   -0.00   -1.44    0.00    0.00
 2023 203    94  496.84    0.00    0.00   3.53   0.00   8.40   0.00    0.00   0.55   0.00   0.00   0.00   0.00   1.43   0.00   0.00    0.00      0.00        5.00   -0.00   -1.43    0.00    0.00
 2023 204    95  495.68    0.00    0.00   1.20   0.00   0.80   0.00    0.00   2.85   0.00   0.00   0.00   0.00   1.45   0.00   0.00   -0.00      0.00        0.28    0.00   -1.45    0.00    0.00
 2023 205    96  494.24    0.00    0.00   0.23   0.00   0.00   0.00    0.00   0.97   0.00   0.00   0.00   0.00   1.43   0.00   0.00    0.00      0.00        0.00    0.00   -1.43    0.00    0.00
 2023 206    97  492.52    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.19   0.00   0.00   0.00   0.29   1.43   0.00   0.00    0.00      0.00        0.00    0.00   -1.43    0.00    0.00
 2023 207    98  490.88    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.04   0.00   0.00   0.00   0.40   1.25   0.00   0.00   -0.00      0.00        0.00    0.00   -1.25    0.00    0.00
 2023 208    99  489.07    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.48   1.33   0.00   0.00   -0.00      0.00        0.00    0.00   -1.33    0.00    0.00
 2023 209   100  487.44    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.45   1.18   0.00   0.00    0.00      0.00        0.00    0.00   -1.18    0.00    0.00
 2023 210   101  485.78    0.00    0.00   0.76   0.00   0.80   0.00    0.00   0.00   0.00   0.00   0.00   0.48   1.23   0.00   0.00    0.00      0.00        0.04    0.00   -1.23    0.00    0.00
 2023 211   102  484.61    0.00    0.00   0.15   0.00   0.00   0.00    0.00   0.61   0.00   0.00   0.00   0.00   1.17   0.00   0.00    0.00      0.00        0.00   -0.00   -1.17    0.00    0.00
 2023 212   103  483.29    0.00    0.00   3.16   0.00   3.30   0.00    0.00   0.12   0.00   0.00   0.00   0.35   1.13   0.00   0.00    0.00      0.00        0.16   -0.00   -1.13    0.00    0.00
 2023 213   104  482.25    0.00    0.00   0.89   0.00   0.30   0.00    0.00   2.56   0.00   0.00   0.00   0.00   1.06   0.00   0.00    0.00      0.00        0.01   -0.00   -1.06    0.00    0.00
 2023 214   105  482.19    0.00    0.00   3.54   0.00   4.30   0.00    0.00   0.72   0.00   0.00   0.00   0.00   0.99   0.00   0.00    0.00      0.00        0.93   -0.00   -0.99    0.00    0.00
 2023 215   106  493.07    0.00    0.00   1.36   0.00  12.40   0.00    0.00   2.86   0.00   0.00   0.00   0.00   0.84   0.00   0.00    0.00      0.00       11.72    0.00   -0.84    0.00    0.00
 2023 216   107  509.43    0.00    0.00   3.56   0.00  20.60   0.00    0.00   1.10   0.00   0.00   0.00   0.00   0.94   0.00   0.00   -0.00      0.00       17.30   -0.00   -0.94    0.00    0.00
 2023 217   108  502.23    0.00    0.00   0.68   0.00   0.00   0.00    0.00   2.87   6.29   0.00   0.00   0.00   0.92   0.00   0.00   -0.00      0.00       -6.29   -0.00   -0.92    0.00    0.00
 2023 218   109  497.59    0.00    0.00   0.13   0.00   0.00   0.00    0.00   0.55   3.91   0.00   0.00   0.00   0.72   0.00   0.00    0.00      0.00       -3.91   -0.00   -0.72    0.00    0.00
 2023 219   110  512.62    0.00    0.00   3.51   0.00  19.10   0.00    0.00   0.11   0.00   0.00   0.00   0.13   0.46   0.00   0.00   -0.00      0.00       15.62    0.00   -0.46    0.00    0.00
 2023 220   111  511.50    0.00    0.00   0.77   0.00   0.30   0.00    0.00   2.83   0.67   0.00   0.00   0.00   0.65   0.00   0.00   -0.00      0.00       -0.47   -0.00   -0.65    0.00    0.00
 2023 221   112  509.97    0.00    0.00   1.86   0.00   1.80   0.00    0.00   0.63   0.86   0.00   0.00   0.00   0.76   0.00   0.00   -0.00      0.00       -0.77    0.00   -0.76    0.00    0.00
 2023 222   113  500.08    0.00    0.00   0.36   0.00   0.00   0.00    0.00   1.50   9.15   0.00   0.00   0.00   0.73   0.00   0.00   -0.00      0.00       -9.15    0.00   -0.73    0.00    0.00
 2023 223   114  496.70    0.00    0.00   0.07   0.00   0.00   0.00    0.00   0.29   2.45   0.00   0.00   0.18   0.75   0.00   0.00    0.00      0.00       -2.45    0.00   -0.75    0.00    0.00
 2023 224   115  495.64    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.06   0.15   0.00   0.00   0.32   0.59   0.00   0.00   -0.00      0.00       -0.15   -0.00   -0.59    0.00    0.00
 2023 225   116  494.89    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.29   0.46   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.46    0.00    0.00
 2023 226   117  493.87    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   0.60   0.00   0.00    0.00      0.00        0.00    0.00   -0.60    0.00    0.00
 2023 227   118  492.86    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.59   0.00   0.00    0.00      0.00        0.00   -0.00   -0.59    0.00    0.00
 2023 228   119  491.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.47   0.62   0.00   0.00    0.00      0.00        0.00    0.00   -0.62    0.00    0.00
 2023 229   120  490.80    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   0.55   0.00   0.00    0.00      0.00        0.00    0.00   -0.55    0.00    0.00
 2023 230   121  489.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.46   0.57   0.00   0.00    0.00      0.00        0.00   -0.00   -0.57    0.00    0.00
 2023 231   122  488.68    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.49   0.60   0.00   0.00    0.00      0.00        0.00    0.00   -0.60    0.00    0.00
 2023 232   123  487.71    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   0.53   0.00   0.00   -0.00      0.00        0.00    0.00   -0.53    0.00    0.00
 2023 233   124  486.66    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.50   0.56   0.00   0.00    0.00      0.00        0.00    0.00   -0.56    0.00    0.00
 2023 234   125  485.65    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.48   0.53   0.00   0.00    0.00      0.00        0.00   -0.00   -0.53    0.00    0.00
 2023 235   126  484.74    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   0.48   0.00   0.00    0.00      0.00        0.00    0.00   -0.48    0.00    0.00
 2023 236   127  483.82    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.45   0.47   0.00   0.00   -0.00      0.00        0.00    0.00   -0.47    0.00    0.00
 2023 237   128  483.21    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.25   0.37   0.00   0.00    0.00      0.00        0.00    0.00   -0.37    0.00    0.00
 2023 238   129  482.41    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.40   0.40   0.00   0.00   -0.00      0.00        0.00    0.00   -0.40    0.00    0.00
 2023 239   130  481.62    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.40   0.39   0.00   0.00    0.00      0.00        0.00   -0.00   -0.39    0.00    0.00
