*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JAN 24, 2025 00:02:17

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2022 222   102  584.44    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.67   0.00   0.00   7.03   0.93   0.00   0.00    0.00      0.00        6.73   -7.03   -0.93    0.00    0.00
 2022 223   103  583.80    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.47   0.00   0.00   6.72   0.86   0.00   0.00    0.00      0.00        6.93   -6.72   -0.86    0.00    0.00
 2022 224   104  582.36    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.34   0.00   0.00   7.56   0.93   0.00   0.00    0.00      0.00        7.06   -7.56   -0.93    0.00    0.00
 2022 225   105  582.59    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.06   0.00   0.00   6.36   0.76   0.00   0.00    0.00      0.00        7.34   -6.36   -0.76    0.00    0.00
 2022 226   106  583.27    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.05   0.00   0.00   5.97   0.69   0.00   0.00   -0.00      0.00        7.35   -5.97   -0.69    0.00    0.00
 2022 227   107  588.43    0.00    0.00   0.00  25.40  11.70   0.00    0.00   0.00  26.69   0.14   0.00   4.60   0.52   0.00   0.00   -0.00      0.00       10.27   -4.60   -0.52    0.00    0.00
 2022 228   108  591.89    0.00    0.00   0.00  25.40   0.30   0.00    0.00   0.00  20.59   0.00   0.00   1.49   0.16   0.00   0.00   -0.00      0.00        5.11   -1.49   -0.16    0.00    0.00
 2022 229   109  589.91    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  23.75   0.00   0.00   3.28   0.35   0.00   0.00    0.00      0.00        1.65   -3.28   -0.35    0.00    0.00
 2022 230   110  587.29    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  21.77   0.00   0.00   5.67   0.58   0.00   0.00    0.00      0.00        3.63   -5.67   -0.58    0.00    0.00
 2022 231   111  587.68    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.28   0.00   0.00   5.22   0.52   0.00   0.00   -0.00      0.00        6.12   -5.22   -0.52    0.00    0.00
 2022 232   112  587.60    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.54   0.00   0.00   5.41   0.53   0.00   0.00    0.00      0.00        5.86   -5.41   -0.53    0.00    0.00
 2022 233   113  586.95    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.46   0.00   0.00   6.02   0.57   0.00   0.00    0.00      0.00        5.94   -6.02   -0.57    0.00    0.00
 2022 234   114  586.70    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.10   0.00   0.00   5.99   0.55   0.00   0.00    0.00      0.00        6.30   -5.99   -0.55    0.00    0.00
 2022 235   115  586.43    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.00   0.00   0.00   6.12   0.55   0.00   0.00    0.00      0.00        6.40   -6.12   -0.55    0.00    0.00
 2022 236   116  587.10    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.88   0.00   0.00   5.37   0.47   0.00   0.00   -0.00      0.00        6.52   -5.37   -0.47    0.00    0.00
 2022 237   117  587.06    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.23   0.00   0.00   5.72   0.49   0.00   0.00   -0.00      0.00        6.17   -5.72   -0.49    0.00    0.00
 2022 238   118  589.52    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.18   0.00   0.00   3.47   0.29   0.00   0.00    0.00      0.00        6.22   -3.47   -0.29    0.00    0.00
 2022 239   119  586.81    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  21.38   0.00   0.00   6.22   0.51   0.00   0.00   -0.00      0.00        4.02   -6.22   -0.51    0.00    0.00
 2022 240   120  586.25    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.03   0.00   0.00   6.41   0.52   0.00   0.00    0.00      0.00        6.37   -6.41   -0.52    0.00    0.00
 2022 241   121  586.67    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  18.78   0.00   0.00   5.74   0.46   0.00   0.00    0.00      0.00        6.62   -5.74   -0.46    0.00    0.00
 2022 242   122  586.72    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.01   0.00   0.00   5.88   0.46   0.00   0.00   -0.00      0.00        6.39   -5.88   -0.46    0.00    0.00
 2022 243   123  588.63    0.00    0.00   0.00  25.40   1.50   0.00    0.00   0.00  20.08   0.00   0.00   4.56   0.35   0.00   0.00    0.00      0.00        6.82   -4.56   -0.35    0.00    0.00
 2022 244   124  587.16    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  20.49   0.00   0.00   5.94   0.45   0.00   0.00   -0.00      0.00        4.91   -5.94   -0.45    0.00    0.00
 2022 245   125  587.27    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.19   0.00   0.00   5.67   0.42   0.00   0.00    0.00      0.00        6.21   -5.67   -0.42    0.00    0.00
 2022 246   126  587.51    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.26   0.00   0.00   5.49   0.40   0.00   0.00    0.00      0.00        6.14   -5.49   -0.40    0.00    0.00
 2022 247   127  587.59    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.38   0.00   0.00   5.54   0.40   0.00   0.00   -0.00      0.00        6.02   -5.54   -0.40    0.00    0.00
 2022 248   128  587.40    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.45   0.00   0.00   5.73   0.41   0.00   0.00    0.00      0.00        5.95   -5.73   -0.41    0.00    0.00
 2022 249   129  586.55    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00  19.31   0.00   0.00   6.48   0.46   0.00   0.00   -0.00      0.00        6.09   -6.48   -0.46    0.00    0.00
