*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 04, 2025 03:01:04

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2023 231   122  489.70    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.11   4.00   0.00   0.00    0.00      0.00        0.00    0.00   -4.00    0.00    0.00
 2023 232   123  485.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.09   3.62   0.00   0.00    0.00      0.00        0.00    0.00   -3.62    0.00    0.00
 2023 233   124  507.33    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.12   3.94   0.00   0.00   -0.00      0.00       25.40    0.00   -3.94    0.00    0.00
 2023 234   125  498.35    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   5.10   0.00   0.00   0.12   3.75   0.00   0.00   -0.00      0.00       -5.10   -0.00   -3.75    0.00    0.00
 2023 235   126  493.53    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   1.24   0.00   0.00   0.11   3.47   0.00   0.00    0.00      0.00       -1.24   -0.00   -3.47    0.00    0.00
 2023 236   127  489.96    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.11   3.46   0.00   0.00    0.00      0.00        0.00    0.00   -3.46    0.00    0.00
 2023 237   128  487.12    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.08   2.76   0.00   0.00    0.00      0.00        0.00    0.00   -2.76    0.00    0.00
 2023 238   129  483.92    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.10   3.09   0.00   0.00    0.00      0.00        0.00   -0.00   -3.09    0.00    0.00
 2023 239   130  480.80    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.11   3.02   0.00   0.00   -0.00      0.00        0.00    0.00   -3.02    0.00    0.00
 2023 240   131  478.04    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.09   2.68   0.00   0.00    0.00      0.00        0.00   -0.00   -2.68    0.00    0.00
 2023 241   132  500.48    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.11   2.85   0.00   0.00   -0.00      0.00       25.40   -0.00   -2.85    0.00    0.00
 2023 242   133  497.45    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.12   2.92   0.00   0.00    0.00      0.00       -0.00    0.00   -2.92    0.00    0.00
 2023 243   134  519.69    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.12   3.03   0.00   0.00   -0.00      0.00       25.40   -0.00   -3.03    0.00    0.00
 2023 244   135  501.74    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00  14.61   0.00   0.00   0.14   3.20   0.00   0.00    0.00      0.00      -14.61   -0.00   -3.20    0.00    0.00
 2023 245   136  495.14    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   3.56   0.00   0.00   0.13   2.91   0.00   0.00    0.00      0.00       -3.56    0.00   -2.91    0.00    0.00
 2023 246   137  492.35    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.12   2.66   0.00   0.00    0.00      0.00        0.00   -0.00   -2.66    0.00    0.00
 2023 247   138  489.51    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.13   2.70   0.00   0.00    0.00      0.00        0.00   -0.00   -2.70    0.00    0.00
 2023 248   139  512.80    0.00    0.00   0.00  25.40   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.10   2.01   0.00   0.00   -0.00      0.00       25.40   -0.00   -2.01    0.00    0.00
 2023 249   140  500.66    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   9.96   0.00   0.00   0.11   2.07   0.00   0.00    0.00      0.00       -9.96   -0.00   -2.07    0.00    0.00
 2023 250   141  495.16    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   3.17   0.00   0.00   0.13   2.21   0.00   0.00    0.00      0.00       -3.17    0.00   -2.21    0.00    0.00
 2023 251   142  492.87    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.13   2.16   0.00   0.00    0.00      0.00       -0.00   -0.00   -2.16    0.00    0.00
 2023 252   143  490.65    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.13   2.09   0.00   0.00    0.00      0.00        0.00    0.00   -2.09    0.00    0.00
 2023 253   144  513.04    0.00    0.00   3.50   0.00  26.90   0.00    0.00   0.00   0.00   0.00   0.00   0.05   0.96   0.00   0.00    0.00      0.00       23.40    0.00   -0.96    0.00    0.00
 2023 254   145  501.23    0.00    0.00   2.73   0.00   0.00   0.00    0.00   0.77  10.29   0.00   0.00   0.00   1.52   0.00   0.00    0.00      0.00      -10.29   -0.00   -1.52    0.00    0.00
 2023 255   146  495.82    0.00    0.00   1.61   0.00   0.00   0.00    0.00   1.12   3.44   0.00   0.00   0.00   1.97   0.00   0.00    0.00      0.01       -3.44   -0.00   -1.97    0.00    0.00
 2023 256   147  493.72    0.00    0.00   0.48   0.00   0.00   0.00    0.00   1.13   0.23   0.00   0.00   0.00   1.87   0.00   0.00   -0.00      0.01       -0.23   -0.00   -1.87    0.00    0.00
 2023 257   148  492.26    0.00    0.00   0.57   0.00   0.50   0.00    0.00   0.39   0.00   0.00   0.00   0.00   1.48   0.00   0.00   -0.00      0.01        0.02   -0.00   -1.48    0.00    0.00
 2023 258   149  500.39    0.00    0.00   3.43   0.00  12.70   0.00    0.00   0.46   0.00   0.00   0.00   0.00   1.26   0.00   0.00    0.00      0.01        9.38    0.00   -1.26    0.00    0.00
 2023 259   150  496.26    0.00    0.00   2.20   0.00   0.00   0.00    0.00   1.23   2.45   0.00   0.00   0.00   1.68   0.00   0.00   -0.00      0.01       -2.45    0.00   -1.68    0.00    0.00
 2023 260   151  494.24    0.00    0.00   1.00   0.00   0.00   0.00    0.00   1.20   0.47   0.00   0.00   0.00   1.54   0.00   0.00   -0.00      0.01       -0.47   -0.00   -1.54    0.00    0.00
 2023 261   152  492.79    0.00    0.00   0.19   0.00   0.00   0.00    0.00   0.81   0.00   0.00   0.00   0.00   1.45   0.00   0.00    0.00      0.01        0.00   -0.00   -1.45    0.00    0.00
 2023 262   153  491.40    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.15   0.00   0.00   0.00   0.00   1.40   0.00   0.00    0.00      0.01        0.00   -0.00   -1.40    0.00    0.00
 2023 263   154  492.32    0.00    0.00   3.50   0.00   5.80   0.00    0.00   0.03   0.00   0.00   0.00   0.12   1.27   0.00   0.00    0.00      0.01        2.31    0.00   -1.27    0.00    0.00
 2023 264   155  491.12    0.00    0.00   2.51   0.00   0.00   0.00    0.00   0.99   0.00   0.00   0.00   0.00   1.20   0.00   0.00    0.00      0.01       -0.00   -0.00   -1.20    0.00    0.00
 2023 265   156  490.35    0.00    0.00   1.92   0.00   0.00   0.00    0.00   0.60   0.00   0.00   0.00   0.00   0.77   0.00   0.00    0.00      0.01       -0.00   -0.00   -0.77    0.00    0.00
 2023 266   157  489.05    0.00    0.00   2.88   0.00   2.30   0.00    0.00   1.21   0.00   0.00   0.00   0.00   1.41   0.00   0.00   -0.00      0.01        0.12    0.00   -1.41    0.00    0.00
 2023 267   158  487.75    0.00    0.00   1.69   0.00   0.00   0.00    0.00   1.19   0.00   0.00   0.00   0.00   1.30   0.00   0.00    0.00      0.01        0.00    0.00   -1.30    0.00    0.00
 2023 268   159  486.54    0.00    0.00   0.59   0.00   0.00   0.00    0.00   1.11   0.00   0.00   0.00   0.00   1.21   0.00   0.00    0.00      0.01        0.00   -0.00   -1.21    0.00    0.00

!     WATER BALANCE PARAMETERS
!     ========================                 --mm--

!     Soil H20 (start) on Year/day 2023/110    425.29
!     Soil H20 (final) on Year/day 2023/268    486.54
!     Effective Irrigation                     240.60
!     Precipitation                            454.30
!     Water added with new mulch                 0.87
!     Net lateral flow                           0.00
!     Drainage                                 201.88
!     Tiledrain flow                             0.00
!     Runoff                                     0.00
!     Mulch evaporation                         90.62
!     Soil Evaporation                          14.07
!     Transpiration                            328.24
!     Total evapotranspiration                 342.31
!     Total potential evapotranspiration       622.30

!     Initial mulch water content                0.87
!     Final mulch water content                  0.59

!     Final Balance                             0.006

