*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  MAY 26, 2025 18:07:50

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2020 226  117  18.397   1.635   0.000   0.077   0.000   0.000   0.000     0.0  0.5289  0.0000  0.0000  0.0000  0.5409  0.0000  0.0023  0.0005  0.0007  0.0011    0.0000    0.0001
 2020 227  118  18.412   1.631   0.000   0.077   0.000   0.000   0.000     0.0  0.5408  0.0000  0.0000  0.0000  0.5254  0.0000  0.0026  0.0005  0.0006  0.0011    0.0000    0.0001
 2020 228  119  18.396   1.633   0.000   0.077   0.000   0.000   0.000     0.0  0.5278  0.0000  0.0000  0.0000  0.5371  0.0000  0.0024  0.0005  0.0006  0.0011   -0.0000    0.0001
 2020 229  120  18.384   1.636   0.000   0.076   0.000   0.000   0.000     0.0  0.5149  0.0000  0.0000  0.0000  0.5196  0.0000  0.0021  0.0005  0.0006  0.0011    0.0000    0.0001
 2020 230  121  18.394   1.638   0.000   0.076   0.000   0.000   0.000     0.0  0.5216  0.0000  0.0000  0.0000  0.5063  0.0000  0.0022  0.0005  0.0006  0.0011   -0.0000    0.0001
 2020 231  122  18.376   1.643   0.000   0.076   0.000   0.000   0.000     0.0  0.5039  0.0000  0.0000  0.0000  0.5124  0.0000  0.0023  0.0005  0.0006  0.0011    0.0000    0.0001
 2020 232  123  18.375   1.647   0.000   0.075   0.000   0.000   0.000     0.0  0.4997  0.0000  0.0000  0.0000  0.4929  0.0000  0.0024  0.0005  0.0005  0.0011    0.0000    0.0001
 2020 233  124  18.398   1.647   0.000   0.075   0.000   0.000   0.000     0.0  0.5155  0.0000  0.0000  0.0000  0.4891  0.0000  0.0021  0.0005  0.0005  0.0011    0.0000    0.0001
 2020 234  125  18.443   1.637   0.000   0.075   0.000   0.000   0.000     0.0  0.5455  0.0000  0.0000  0.0000  0.5049  0.0000  0.0022  0.0005  0.0005  0.0011   -0.0000    0.0001
 2020 235  126  18.461   1.630   0.000   0.075   0.000   0.000   0.000     0.0  0.5499  0.0000  0.0000  0.0000  0.5360  0.0000  0.0018  0.0005  0.0005  0.0011    0.0000    0.0001
 2020 236  127  18.504   1.615   0.000   0.074   0.000   0.000   0.000     0.0  0.5694  0.0000  0.0000  0.0000  0.5364  0.0000  0.0023  0.0005  0.0005  0.0011    0.0000    0.0001
 2020 237  128  18.524   1.603   0.000   0.074   0.000   0.000   0.000     0.0  0.5694  0.0000  0.0000  0.0000  0.5576  0.0000  0.0023  0.0005  0.0005  0.0011    0.0000    0.0001
 2020 238  129  18.569   1.587   0.000   0.074   0.000   0.000   0.000     0.0  0.5860  0.0000  0.0000  0.0000  0.5531  0.0000  0.0023  0.0005  0.0005  0.0011   -0.0000    0.0001
 2020 239  130  18.608   1.569   0.000   0.074   0.000   0.000   0.000     0.0  0.5954  0.0000  0.0000  0.0000  0.5698  0.0000  0.0024  0.0005  0.0005  0.0011   -0.0000    0.0001
 2020 240  131  18.650   1.550   0.000   0.074   0.000   0.000   0.000     0.0  0.6043  0.0000  0.0000  0.0000  0.5771  0.0000  0.0024  0.0005  0.0004  0.0011   -0.0000    0.0001
 2020 241  132  18.686   1.533   0.000   0.074   0.000   0.000   0.000     0.0  0.6082  0.0000  0.0000  0.0000  0.5841  0.0000  0.0023  0.0005  0.0004  0.0011   -0.0000    0.0001
 2020 242  133  18.695   1.527   0.000   0.074   0.000   0.000   0.000     0.0  0.5910  0.0000  0.0000  0.0000  0.5837  0.0000  0.0022  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 243  134  18.662   1.539   0.000   0.074   0.000   0.000   0.000     0.0  0.5415  0.0000  0.0000  0.0000  0.5588  0.0000  0.0022  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 244  135  18.685   1.546   0.000   0.074   0.000   0.000   0.000     0.0  0.5307  0.0000  0.0000  0.0000  0.4952  0.0000  0.0023  0.0005  0.0004  0.0011   -0.0000    0.0001
 2020 245  136  18.659   1.561   0.000   0.074   0.000   0.000   0.000     0.0  0.4810  0.0000  0.0000  0.0000  0.4891  0.0000  0.0021  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 246  137  18.649   1.573   0.000   0.073   0.000   0.000   0.000     0.0  0.4459  0.0000  0.0000  0.0000  0.4401  0.0000  0.0022  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 247  138  18.651   1.582   0.000   0.073   0.000   0.000   0.000     0.0  0.4256  0.0000  0.0000  0.0000  0.4112  0.0000  0.0021  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 248  139  18.683   1.585   0.000   0.072   0.000   0.000   0.000     0.0  0.4361  0.0000  0.0000  0.0000  0.3967  0.0000  0.0022  0.0005  0.0004  0.0011   -0.0000    0.0001
 2020 249  140  18.690   1.587   0.000   0.071   0.000   0.000   0.000     0.0  0.4218  0.0000  0.0000  0.0000  0.4100  0.0000  0.0022  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 250  141  18.742   1.583   0.000   0.071   0.000   0.000   0.000     0.0  0.4505  0.0000  0.0000  0.0000  0.3987  0.0000  0.0022  0.0005  0.0004  0.0011   -0.0000    0.0001
 2020 251  142  18.791   1.574   0.000   0.071   0.000   0.000   0.000     0.0  0.4719  0.0000  0.0000  0.0000  0.4279  0.0000  0.0021  0.0005  0.0004  0.0011    0.0000    0.0001
 2020 252  143  18.795   1.569   0.000   0.073   0.000   0.000   0.000     0.0  0.4562  0.0000  0.0000  0.0000  0.4502  0.0000  0.0019  0.0005  0.0003  0.0012   -0.0000    0.0001
 2020 253  144  18.744   1.580   0.000   0.075   0.000   0.000   0.000     0.0  0.3934  0.0000  0.0000  0.0000  0.4300  0.0000  0.0009  0.0005  0.0003  0.0011   -0.0000    0.0001
 2020 254  145  18.686   1.584   0.000   0.075   0.000   0.000   0.000     0.0  0.3118  0.0000  0.0000  0.0000  0.3626  0.0000  0.0008  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 255  146  18.643   1.566   0.000   0.074   0.000   0.000   0.000     0.0  0.2404  0.0000  0.0000  0.0000  0.2989  0.0000  0.0008  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 256  147  18.610   1.534   0.000   0.074   0.000   0.000   0.000     0.0  0.1934  0.0000  0.0000  0.0000  0.2569  0.0000  0.0008  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 257  148  18.598   1.506   0.000   0.073   0.000   0.000   0.000     0.0  0.1923  0.0000  0.0000  0.0000  0.2304  0.0000  0.0008  0.0005  0.0003  0.0011   -0.0000    0.0001
 2020 258  149  18.626   1.508   0.000   0.072   0.000   0.000   0.000     0.0  0.2573  0.0000  0.0000  0.0000  0.2259  0.0000  0.0008  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 259  150  18.668   1.528   0.000   0.071   0.000   0.000   0.000     0.0  0.3198  0.0000  0.0000  0.0000  0.2547  0.0000  0.0016  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 260  151  18.727   1.555   0.000   0.070   0.000   0.000   0.000     0.0  0.3798  0.0000  0.0000  0.0000  0.2910  0.0000  0.0019  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 261  152  18.752   1.576   0.000   0.070   0.000   0.000   0.000     0.0  0.3846  0.0000  0.0000  0.0000  0.3352  0.0000  0.0018  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 262  153  18.772   1.592   0.000   0.069   0.000   0.000   0.000     0.0  0.3826  0.0000  0.0000  0.0000  0.3436  0.0000  0.0018  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 263  154  18.793   1.604   0.000   0.068   0.000   0.000   0.000     0.0  0.3821  0.0000  0.0000  0.0000  0.3462  0.0000  0.0019  0.0005  0.0003  0.0011   -0.0000    0.0001
 2020 264  155  18.827   1.614   0.000   0.068   0.000   0.000   0.000     0.0  0.3955  0.0000  0.0000  0.0000  0.3491  0.0000  0.0019  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 265  156  19.216   1.620   0.000   0.067   0.000   0.000   0.000     0.0  0.3995  0.0000  0.0000  0.0000  0.0000  0.0000  0.0019  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 266  157  19.640   1.625   0.000   0.067   0.000   0.000   0.000     0.0  0.4314  0.0000  0.0000  0.0000  0.0000  0.0000  0.0019  0.0005  0.0003  0.0011   -0.0000    0.0001
 2020 267  158  20.097   1.626   0.000   0.067   0.000   0.000   0.000     0.0  0.4612  0.0000  0.0000  0.0000  0.0000  0.0000  0.0008  0.0005  0.0003  0.0011    0.0000    0.0001
 2020 268  159  20.568   1.626   0.000   0.066   0.000   0.000   0.000     0.0  0.4728  0.0000  0.0000  0.0000  0.0000  0.0000  0.0012  0.0005  0.0003  0.0011   -0.0000    0.0001


!SOIL INORGANIC N BALANCE                         Initial               Final
!                                                Year/Doy            Year/Doy
!                                                2020/110            2020/268
!                                               (kg[N]/ha)          (kg[N]/ha)
! Soil N state variables:
!   Soil NO3                                        14.31               20.57
!   Soil NH4                                         2.38                1.63
!   Soil Urea                                        0.00                0.00
!   Soil N gases                                     0.00                0.07
!   Unreleased fert N                                                    0.00

! N additions:
!   Fertilizer N                                    30.00
!   Mineralized N                                   61.43

! N subtractions:
!   N immobilized                                                        0.00
!   N leached                                                            9.30
!   N loss to tile drainage                                              0.00
!   N Uptake From Soil                                                  75.30
!   NH3 loss                                                             0.56
!   N2O loss                                                             0.12
!   N2 loss                                                              0.44
!   NO loss                                                              0.15

!   Total N balance                                108.13              108.13
!   Balance                                                             0.000
