*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  MAY 26, 2025 18:07:50

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2020 185    76  427.31    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   3.38   0.00   0.00   -0.00      0.00        0.00    0.00   -3.38    0.00    0.00
 2020 186    77  423.66    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   3.36   0.00   0.00    0.00      0.00        0.00   -0.00   -3.36    0.00    0.00
 2020 187    78  420.48    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   2.93   0.00   0.00    0.00      0.00        0.00   -0.00   -2.93    0.00    0.00
 2020 188    79  416.88    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   3.30   0.00   0.00    0.00      0.00        0.00    0.00   -3.30    0.00    0.00
 2020 189    80  413.20    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.31   3.37   0.00   0.00    0.00      0.00        0.00    0.00   -3.37    0.00    0.00
 2020 190    81  409.99    0.00    0.00   3.14   0.00   3.30   0.00    0.00   0.00   0.00   0.00   0.00   0.30   3.07   0.00   0.00    0.00      0.00        0.16   -0.00   -3.07    0.00    0.00
 2020 191    82  421.92    0.00    0.00   1.23   0.00  15.20   0.00    0.00   2.27   0.00   0.00   0.00   0.00   2.91   0.00   0.00    0.00      0.00       14.84    0.00   -2.91    0.00    0.00
 2020 192    83  419.00    0.00    0.00   0.24   0.00   0.00   0.00    0.00   0.99   0.00   0.00   0.00   0.00   2.92   0.00   0.00    0.00      0.00        0.00    0.00   -2.92    0.00    0.00
 2020 193    84  416.09    0.00    0.00   0.05   0.00   0.00   0.00    0.00   0.19   0.00   0.00   0.00   0.10   2.81   0.00   0.00    0.00      0.00        0.00    0.00   -2.81    0.00    0.00
 2020 194    85  413.28    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.04   0.00   0.00   0.00   0.25   2.56   0.00   0.00   -0.00      0.00        0.00   -0.00   -2.56    0.00    0.00
 2020 195    86  439.41    0.00    0.00   3.50   0.00  32.50   0.00    0.00   0.01   0.00   0.00   0.00   0.28   2.59   0.00   0.00    0.00      0.00       29.00   -0.00   -2.59    0.00    0.00
 2020 196    87  437.62    0.00    0.00   2.03   0.00   0.00   0.00    0.00   1.47   0.00   0.00   0.00   0.00   1.79   0.00   0.00    0.00      0.00        0.00    0.00   -1.79    0.00    0.00
 2020 197    88  435.13    0.00    0.00   0.39   0.00   0.00   0.00    0.00   1.64   0.00   0.00   0.00   0.00   2.49   0.00   0.00    0.00      0.00       -0.00   -0.00   -2.49    0.00    0.00
 2020 198    89  432.46    0.00    0.00   0.08   0.00   0.00   0.00    0.00   0.32   0.00   0.00   0.00   0.01   2.67   0.00   0.00   -0.00      0.00       -0.00    0.00   -2.67    0.00    0.00
 2020 199    90  429.26    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.06   0.00   0.00   0.00   0.31   2.88   0.00   0.00    0.00      0.00        0.00   -0.00   -2.88    0.00    0.00
 2020 200    91  427.23    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.23   1.80   0.00   0.00    0.00      0.00        0.00    0.00   -1.80    0.00    0.00
