*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JAN 23, 2025 23:43:37

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2022 139   19   2.442   2.021   0.000   0.034   0.000   0.000   0.000     0.0  0.3892  0.0000  0.0064  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 140   20   2.759   2.104   0.000   0.042   0.000   0.000   0.000     0.0  0.4198  0.0000  0.0123  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 141   21   3.033   2.175   0.000   0.050   0.000   0.000   0.000     0.0  0.3747  0.0000  0.0210  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 142   22   3.257   2.207   0.000   0.059   0.000   0.000   0.000     0.0  0.2977  0.0000  0.0327  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 143   23   3.410   2.190   0.000   0.067   0.000   0.000   0.000     0.0  0.2020  0.0000  0.0585  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 144   24   3.484   2.144   0.000   0.075   0.000   0.000   0.000     0.0  0.1344  0.0000  0.0971  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 145   25   3.508   2.060   0.000   0.082   0.000   0.000   0.000     0.0  0.0669  0.0000  0.1199  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 146   26   3.552   1.994   0.000   0.089   0.000   0.000   0.000     0.0  0.0929  0.0000  0.1081  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 147   27   3.610   1.970   0.000   0.096   0.000   0.000   0.000     0.0  0.1519  0.0000  0.1106  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 148   28   3.695   1.997   0.000   0.104   0.000   0.000   0.000     0.0  0.2354  0.0000  0.1144  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 149   29   3.812   2.062   0.000   0.113   0.000   0.000   0.000     0.0  0.3103  0.0000  0.1196  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 150   30   3.929   2.155   0.000   0.125   0.000   0.000   0.000     0.0  0.3876  0.0000  0.1666  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 151   31   4.074   2.244   0.000   0.137   0.000   0.000   0.000     0.0  0.3961  0.0000  0.1497  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 152   32   4.218   2.318   0.000   0.150   0.000   0.000   0.000     0.0  0.3885  0.0000  0.1569  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 153   33   4.355   2.367   0.000   0.162   0.000   0.000   0.000     0.0  0.3524  0.0000  0.1540  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000    0.0000   -0.0000
 2022 154   34   4.476   2.392   0.000   0.175   0.000   0.000   0.000     0.0  0.3128  0.0000  0.1531  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000    0.0000   -0.0000
 2022 155   35   4.584   2.401   0.000   0.187   0.000   0.000   0.000     0.0  0.2837  0.0000  0.1543  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000   -0.0000   -0.0000
 2022 156   36   4.717   2.425   0.000   0.200   0.000   0.000   0.000     0.0  0.3259  0.0000  0.1554  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000   -0.0000   -0.0000
 2022 157   37   4.858   2.464   0.000   0.214   0.000   0.000   0.000     0.0  0.3696  0.0000  0.1742  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000   -0.0000   -0.0000
 2022 158   38   4.953   2.507   0.000   0.230   0.000   0.000   0.000     0.0  0.4180  0.0000  0.2644  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000   -0.0000   -0.0000
 2022 159   39   5.108   2.564   0.000   0.246   0.000   0.000   0.000     0.0  0.4366  0.0000  0.2080  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000    0.0000   -0.0000
 2022 160   40   5.326   2.597   0.000   0.263   0.000   0.000   0.000     0.0  0.4440  0.0000  0.1757  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000   -0.0000   -0.0000
 2022 161   41   5.523   2.635   0.000   0.280   0.000   0.000   0.000     0.0  0.4455  0.0000  0.1927  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000    0.0000   -0.0000
 2022 162   42   5.741   2.660   0.000   0.299   0.000   0.000   0.000     0.0  0.4490  0.0000  0.1870  0.0000  0.0000  0.0000  0.0000  0.0000  0.0005  0.0000   -0.0000   -0.0000
 2022 163   43   5.978   2.682   0.000   0.318   0.000   0.000   0.000     0.0  0.4783  0.0000  0.1893  0.0000  0.0099  0.0000  0.0000  0.0000  0.0005  0.0000    0.0000   -0.0000
 2022 164   44   6.242   2.692   0.000   0.339   0.000   0.000   0.000     0.0  0.5300  0.0000  0.1933  0.0000  0.0408  0.0000  0.0000  0.0000  0.0006  0.0000   -0.0000   -0.0000
 2022 165   45   6.591   2.675   0.000   0.364   0.000   0.000   0.000     0.0  0.6178  0.0000  0.1938  0.0000  0.0669  0.0000  0.0000  0.0001  0.0007  0.0000    0.0000   -0.0000
 2022 166   46   6.863   2.667   0.000   0.390   0.000   0.000   0.000     0.0  0.6369  0.0000  0.1998  0.0000  0.1477  0.0000  0.0000  0.0000  0.0006  0.0000    0.0000   -0.0000
 2022 167   47   7.108   2.660   0.000   0.417   0.000   0.000   0.000     0.0  0.6443  0.0000  0.2070  0.0000  0.1708  0.0000  0.0000  0.0000  0.0007  0.0000    0.0000   -0.0000
 2022 168   48   7.277   2.664   0.000   0.444   0.000   0.000   0.000     0.0  0.6174  0.0000  0.2148  0.0000  0.2026  0.0000  0.0000  0.0001  0.0007  0.0000    0.0000   -0.0000
 2022 169   49   7.481   2.655   0.000   0.471   0.000   0.000   0.000     0.0  0.6380  0.0000  0.2224  0.0000  0.1917  0.0000  0.0000  0.0001  0.0009  0.0000   -0.0000   -0.0000
 2022 170   50   7.641   2.647   0.000   0.499   0.000   0.000   0.000     0.0  0.6362  0.0000  0.2299  0.0000  0.2245  0.0000  0.0000  0.0001  0.0009  0.0000    0.0000   -0.0000
 2022 171   51   7.855   2.628   0.000   0.529   0.000   0.000   0.000     0.0  0.6764  0.0000  0.2381  0.0000  0.2125  0.0000  0.0000  0.0001  0.0009  0.0000    0.0000   -0.0000
 2022 172   52   8.086   2.603   0.000   0.562   0.000   0.000   0.000     0.0  0.7228  0.0000  0.2480  0.0000  0.2356  0.0000  0.0000  0.0001  0.0009  0.0000   -0.0000   -0.0000
 2022 173   53   8.243   2.606   0.000   0.595   0.000   0.000   0.000     0.0  0.7087  0.0000  0.2614  0.0000  0.2535  0.0000  0.0000  0.0001  0.0008  0.0000    0.0000   -0.0000
 2022 174   54   8.354   2.627   0.000   0.627   0.000   0.000   0.000     0.0  0.6531  0.0000  0.2770  0.0000  0.2109  0.0000  0.0000  0.0001  0.0009  0.0000   -0.0000   -0.0000
 2022 175   55   8.456   2.642   0.000   0.658   0.000   0.000   0.000     0.0  0.6309  0.0000  0.2913  0.0000  0.1911  0.0000  0.0000  0.0001  0.0011  0.0000   -0.0000   -0.0000
 2022 176   56   8.481   2.663   0.000   0.689   0.000   0.000   0.000     0.0  0.5999  0.0000  0.3065  0.0000  0.2144  0.0000  0.0000  0.0001  0.0010  0.0000    0.0000   -0.0000
 2022 177   57   8.451   2.688   0.000   0.718   0.000   0.000   0.000     0.0  0.5394  0.0000  0.3246  0.0000  0.1901  0.0000  0.0000  0.0001  0.0010  0.0000   -0.0000   -0.0000
 2022 178   58   8.398   2.713   0.000   0.746   0.000   0.000   0.000     0.0  0.5183  0.0000  0.3467  0.0000  0.1704  0.0000  0.0000  0.0001  0.0010  0.0000   -0.0000   -0.0000
 2022 179   59   8.369   2.724   0.000   0.774   0.000   0.000   0.000     0.0  0.5249  0.0000  0.3533  0.0000  0.1605  0.0000  0.0000  0.0001  0.0012  0.0000   -0.0000   -0.0000
 2022 180   60   8.313   2.733   0.000   0.801   0.000   0.000   0.000     0.0  0.5093  0.0000  0.3586  0.0000  0.1699  0.0000  0.0000  0.0001  0.0012  0.0000   -0.0000   -0.0000
 2022 181   61   8.287   2.735   0.000   0.829   0.000   0.000   0.000     0.0  0.5331  0.0000  0.3597  0.0000  0.1677  0.0000  0.0000  0.0001  0.0013  0.0000   -0.0000   -0.0000
 2022 182   62   8.279   2.738   0.000   0.858   0.000   0.000   0.000     0.0  0.5762  0.0000  0.3665  0.0000  0.1847  0.0000  0.0000  0.0001  0.0011  0.0000    0.0000   -0.0000
 2022 183   63   7.879   2.731   0.000   0.889   0.000   0.000   0.000     0.0  0.6242  0.0000  0.8011  0.0000  0.1975  0.0000  0.0000  0.0001  0.0012  0.0000    0.0000   -0.0000
 2022 184   64   7.798   2.728   0.000   0.919   0.000   0.000   0.000     0.0  0.6305  0.0000  0.5390  0.0000  0.1447  0.0000  0.0000  0.0001  0.0012  0.0000   -0.0000   -0.0000
 2022 185   65   7.849   2.717   0.000   0.948   0.000   0.000   0.000     0.0  0.6542  0.0000  0.3755  0.0000  0.2065  0.0000  0.0000  0.0001  0.0013  0.0000    0.0000   -0.0000
 2022 186   66   7.440   2.705   0.000   0.978   0.000   0.000   0.000     0.0  0.6528  0.0000  0.8033  0.0000  0.2400  0.0000  0.0000  0.0001  0.0014  0.0000    0.0000   -0.0000
 2022 187   67   7.540   2.697   0.000   1.007   0.000   0.000   0.000     0.0  0.6632  0.0000  0.3651  0.0000  0.1761  0.0000  0.0000  0.0001  0.0014  0.0000    0.0000   -0.0000
 2022 188   68   7.310   2.701   0.000   1.036   0.000   0.000   0.000     0.0  0.6526  0.0000  0.6011  0.0000  0.2464  0.0000  0.0000  0.0001  0.0012  0.0000    0.0000   -0.0000
 2022 189   69   7.370   2.695   0.000   1.065   0.000   0.000   0.000     0.0  0.6670  0.0000  0.3644  0.0000  0.2186  0.0000  0.0000  0.0001  0.0013  0.0000    0.0000   -0.0000
 2022 190   70   7.406   2.689   0.000   1.093   0.000   0.000   0.000     0.0  0.6568  0.0000  0.3469  0.0000  0.2499  0.0000  0.0000  0.0001  0.0015  0.0000   -0.0000   -0.0000
 2022 191   71   7.441   2.677   0.000   1.121   0.000   0.000   0.000     0.0  0.6566  0.0000  0.3408  0.0000  0.2639  0.0000  0.0000  0.0001  0.0016  0.0000    0.0000   -0.0000
 2022 192   72   7.498   2.661   0.000   1.149   0.000   0.000   0.000     0.0  0.6697  0.0000  0.3343  0.0000  0.2628  0.0000  0.0000  0.0001  0.0017  0.0000   -0.0000   -0.0000
 2022 193   73   7.499   2.658   0.000   1.177   0.000   0.000   0.000     0.0  0.6561  0.0000  0.3322  0.0000  0.2964  0.0000  0.0000  0.0001  0.0016  0.0000   -0.0000   -0.0000
 2022 194   74   7.504   2.660   0.000   1.205   0.000   0.000   0.000     0.0  0.6437  0.0000  0.3304  0.0000  0.2765  0.0000  0.0000  0.0001  0.0016  0.0000   -0.0000   -0.0000
 2022 195   75   7.534   2.658   0.000   1.234   0.000   0.000   0.000     0.0  0.6575  0.0000  0.3283  0.0000  0.2722  0.0000  0.0000  0.0001  0.0017  0.0000   -0.0000   -0.0000
 2022 196   76   7.591   2.639   0.000   1.262   0.000   0.000   0.000     0.0  0.6781  0.0000  0.3223  0.0000  0.2861  0.0000  0.0000  0.0001  0.0020  0.0000   -0.0000   -0.0000
 2022 197   77   7.555   2.637   0.000   1.290   0.000   0.000   0.000     0.0  0.6547  0.0000  0.3219  0.0000  0.3412  0.0000  0.0000  0.0001  0.0018  0.0000    0.0000   -0.0000
 2022 198   78   7.607   2.631   0.000   1.319   0.000   0.000   0.000     0.0  0.6896  0.0000  0.3232  0.0000  0.2895  0.0000  0.0000  0.0001  0.0016  0.0000   -0.0000   -0.0000
 2022 199   79   7.685   2.614   0.000   1.350   0.000   0.000   0.000     0.0  0.7166  0.0000  0.3249  0.0000  0.2976  0.0000  0.0000  0.0001  0.0019  0.0000    0.0000   -0.0000
 2022 200   80   7.747   2.587   0.000   1.380   0.000   0.000   0.000     0.0  0.7346  0.0000  0.3258  0.0000  0.3419  0.0000  0.0000  0.0001  0.0022  0.0000    0.0000   -0.0000
 2022 201   81   7.707   2.584   0.000   1.409   0.000   0.000   0.000     0.0  0.7018  0.0000  0.3268  0.0000  0.3863  0.0000  0.0000  0.0001  0.0020  0.0000    0.0000   -0.0000
 2022 202   82   7.537   2.587   0.000   1.438   0.000   0.000   0.000     0.0  0.6886  0.0000  0.4963  0.0000  0.3279  0.0000  0.0000  0.0001  0.0020  0.0000    0.0000   -0.0000
 2022 203   83   7.593   2.600   0.000   1.468   0.000   0.000   0.000     0.0  0.6914  0.0000  0.3477  0.0000  0.2433  0.0000  0.0000  0.0001  0.0021  0.0000   -0.0000   -0.0000
 2022 204   84   7.597   2.603   0.000   1.497   0.000   0.000   0.000     0.0  0.7001  0.0000  0.3460  0.0000  0.3160  0.0000  0.0000  0.0001  0.0020  0.0000    0.0000   -0.0000
 2022 205   85   7.602   2.601   0.000   1.527   0.000   0.000   0.000     0.0  0.7031  0.0000  0.3437  0.0000  0.3248  0.0000  0.0000  0.0001  0.0020  0.0000   -0.0000   -0.0000
 2022 206   86   7.549   2.606   0.000   1.557   0.000   0.000   0.000     0.0  0.6915  0.0000  0.3868  0.0000  0.3206  0.0000  0.0000  0.0001  0.0020  0.0000   -0.0000   -0.0000
 2022 207   87   7.422   2.641   0.000   1.587   0.000   0.000   0.000     0.0  0.6622  0.0000  0.4435  0.0000  0.2787  0.0000  0.0000  0.0001  0.0015  0.0000   -0.0000   -0.0000
 2022 208   88   6.975   2.666   0.000   1.615   0.000   0.000   0.000     0.0  0.6350  0.0000  0.7708  0.0000  0.2561  0.0000  0.0000  0.0001  0.0018  0.0000   -0.0000   -0.0000
 2022 209   89   7.008   2.691   0.000   1.640   0.000   0.000   0.000     0.0  0.6014  0.0000  0.3779  0.0000  0.1384  0.0000  0.0000  0.0001  0.0018  0.0000   -0.0000   -0.0000
 2022 210   90   6.894   2.714   0.000   1.663   0.000   0.000   0.000     0.0  0.5434  0.0000  0.3640  0.0000  0.2443  0.0000  0.0000  0.0001  0.0018  0.0000   -0.0000   -0.0000
 2022 211   91   6.799   2.736   0.000   1.686   0.000   0.000   0.000     0.0  0.5331  0.0000  0.3708  0.0000  0.2115  0.0000  0.0000  0.0001  0.0018  0.0000    0.0000   -0.0000
 2022 212   92   6.812   2.744   0.000   1.709   0.000   0.000   0.000     0.0  0.5499  0.0000  0.3257  0.0000  0.1786  0.0000  0.0000  0.0001  0.0022  0.0000    0.0000   -0.0000
 2022 213   93   6.830   2.750   0.000   1.732   0.000   0.000   0.000     0.0  0.5689  0.0000  0.3249  0.0000  0.1936  0.0000  0.0000  0.0001  0.0021  0.0000   -0.0000   -0.0000
 2022 214   94   6.894   2.744   0.000   1.756   0.000   0.000   0.000     0.0  0.6030  0.0000  0.3176  0.0000  0.2015  0.0000  0.0000  0.0001  0.0024  0.0000    0.0000   -0.0000
 2022 215   95   7.014   2.723   0.000   1.782   0.000   0.000   0.000     0.0  0.6619  0.0000  0.3123  0.0000  0.2223  0.0000  0.0000  0.0001  0.0024  0.0000    0.0000   -0.0000
 2022 216   96   7.122   2.698   0.000   1.809   0.000   0.000   0.000     0.0  0.6922  0.0000  0.3102  0.0000  0.2688  0.0000  0.0000  0.0001  0.0023  0.0000   -0.0000   -0.0000
 2022 217   97   7.213   2.671   0.000   1.838   0.000   0.000   0.000     0.0  0.7153  0.0000  0.3084  0.0000  0.3119  0.0000  0.0000  0.0001  0.0023  0.0000   -0.0000   -0.0000
 2022 218   98   7.312   2.634   0.000   1.867   0.000   0.000   0.000     0.0  0.7453  0.0000  0.3049  0.0000  0.3467  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 219   99   7.332   2.615   0.000   1.897   0.000   0.000   0.000     0.0  0.7428  0.0000  0.3101  0.0000  0.3990  0.0000  0.0000  0.0001  0.0022  0.0000    0.0000   -0.0000
 2022 220  100   7.227   2.644   0.000   1.926   0.000   0.000   0.000     0.0  0.6696  0.0000  0.3606  0.0000  0.3542  0.0000  0.0000  0.0001  0.0017  0.0000    0.0000   -0.0000
 2022 221  101   7.207   2.662   0.000   1.953   0.000   0.000   0.000     0.0  0.6371  0.0000  0.3266  0.0000  0.2834  0.0000  0.0000  0.0001  0.0024  0.0000   -0.0000   -0.0000
 2022 222  102   7.204   2.673   0.000   1.979   0.000   0.000   0.000     0.0  0.6409  0.0000  0.3220  0.0000  0.2814  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 223  103   7.179   2.683   0.000   2.005   0.000   0.000   0.000     0.0  0.6204  0.0000  0.3197  0.0000  0.2880  0.0000  0.0000  0.0001  0.0026  0.0000    0.0000   -0.0000
 2022 224  104   7.160   2.690   0.000   2.030   0.000   0.000   0.000     0.0  0.6212  0.0000  0.3179  0.0000  0.2864  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 225  105   7.224   2.676   0.000   2.057   0.000   0.000   0.000     0.0  0.6822  0.0000  0.3138  0.0000  0.2892  0.0000  0.0000  0.0001  0.0027  0.0000   -0.0000   -0.0000
 2022 226  106   7.277   2.654   0.000   2.086   0.000   0.000   0.000     0.0  0.7192  0.0000  0.3143  0.0000  0.3431  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 227  107   7.159   2.638   0.000   2.115   0.000   0.000   0.000     0.0  0.7258  0.0000  0.4613  0.0000  0.3662  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 228  108   7.163   2.644   0.000   2.144   0.000   0.000   0.000     0.0  0.7120  0.0000  0.3553  0.0000  0.3158  0.0000  0.0000  0.0001  0.0023  0.0000    0.0000   -0.0000
 2022 229  109   7.008   2.674   0.000   2.172   0.000   0.000   0.000     0.0  0.6636  0.0000  0.4060  0.0000  0.3515  0.0000  0.0000  0.0001  0.0019  0.0000    0.0000   -0.0000
 2022 230  110   6.914   2.699   0.000   2.198   0.000   0.000   0.000     0.0  0.6250  0.0000  0.3707  0.0000  0.2950  0.0000  0.0000  0.0001  0.0022  0.0000   -0.0000   -0.0000
 2022 231  111   6.884   2.714   0.000   2.222   0.000   0.000   0.000     0.0  0.6105  0.0000  0.3278  0.0000  0.2710  0.0000  0.0000  0.0001  0.0026  0.0000    0.0000   -0.0000
 2022 232  112   6.814   2.732   0.000   2.246   0.000   0.000   0.000     0.0  0.5747  0.0000  0.3301  0.0000  0.2704  0.0000  0.0000  0.0001  0.0025  0.0000   -0.0000   -0.0000
 2022 233  113   6.732   2.748   0.000   2.268   0.000   0.000   0.000     0.0  0.5430  0.0000  0.3264  0.0000  0.2574  0.0000  0.0000  0.0001  0.0025  0.0000    0.0000   -0.0000
 2022 234  114   6.701   2.758   0.000   2.291   0.000   0.000   0.000     0.0  0.5680  0.0000  0.3178  0.0000  0.2462  0.0000  0.0000  0.0001  0.0026  0.0000    0.0000   -0.0000
 2022 235  115   6.680   2.764   0.000   2.314   0.000   0.000   0.000     0.0  0.5800  0.0000  0.3136  0.0000  0.2553  0.0000  0.0000  0.0001  0.0026  0.0000   -0.0000   -0.0000
 2022 236  116   6.662   2.768   0.000   2.336   0.000   0.000   0.000     0.0  0.5824  0.0000  0.3093  0.0000  0.2615  0.0000  0.0000  0.0001  0.0027  0.0000    0.0000   -0.0000
 2022 237  117   6.657   2.770   0.000   2.360   0.000   0.000   0.000     0.0  0.6018  0.0000  0.3121  0.0000  0.2659  0.0000  0.0000  0.0001  0.0026  0.0000    0.0000   -0.0000
 2022 238  118   6.708   2.760   0.000   2.385   0.000   0.000   0.000     0.0  0.6516  0.0000  0.3092  0.0000  0.2741  0.0000  0.0000  0.0001  0.0026  0.0000   -0.0000   -0.0000
 2022 239  119   6.715   2.754   0.000   2.411   0.000   0.000   0.000     0.0  0.6747  0.0000  0.3410  0.0000  0.3039  0.0000  0.0000  0.0001  0.0023  0.0000    0.0000   -0.0000
 2022 240  120   6.792   2.730   0.000   2.437   0.000   0.000   0.000     0.0  0.7025  0.0000  0.3036  0.0000  0.3165  0.0000  0.0000  0.0001  0.0028  0.0000    0.0000   -0.0000
 2022 241  121   6.865   2.704   0.000   2.465   0.000   0.000   0.000     0.0  0.7227  0.0000  0.2996  0.0000  0.3464  0.0000  0.0000  0.0001  0.0028  0.0000    0.0000   -0.0000
 2022 242  122   6.882   2.691   0.000   2.492   0.000   0.000   0.000     0.0  0.7134  0.0000  0.3034  0.0000  0.3755  0.0000  0.0000  0.0001  0.0027  0.0000   -0.0000   -0.0000
 2022 243  123   6.847   2.692   0.000   2.519   0.000   0.000   0.000     0.0  0.6844  0.0000  0.3202  0.0000  0.3681  0.0000  0.0000  0.0001  0.0028  0.0000   -0.0000   -0.0000
 2022 244  124   6.820   2.700   0.000   2.545   0.000   0.000   0.000     0.0  0.6781  0.0000  0.3257  0.0000  0.3416  0.0000  0.0000  0.0001  0.0026  0.0000   -0.0000   -0.0000
 2022 245  125   6.800   2.708   0.000   2.571   0.000   0.000   0.000     0.0  0.6571  0.0000  0.3057  0.0000  0.3354  0.0000  0.0000  0.0001  0.0029  0.0000    0.0000   -0.0000
 2022 246  126   6.782   2.716   0.000   2.596   0.000   0.000   0.000     0.0  0.6524  0.0000  0.3066  0.0000  0.3276  0.0000  0.0000  0.0001  0.0028  0.0000   -0.0000   -0.0000
 2022 247  127   6.754   2.726   0.000   2.621   0.000   0.000   0.000     0.0  0.6417  0.0000  0.3081  0.0000  0.3233  0.0000  0.0000  0.0001  0.0028  0.0000    0.0000   -0.0000
 2022 248  128   6.718   2.737   0.000   2.645   0.000   0.000   0.000     0.0  0.6274  0.0000  0.3089  0.0000  0.3167  0.0000  0.0000  0.0001  0.0028  0.0000    0.0000   -0.0000
 2022 249  129   6.681   2.746   0.000   2.669   0.000   0.000   0.000     0.0  0.6131  0.0000  0.3061  0.0000  0.3086  0.0000  0.0000  0.0001  0.0029  0.0000   -0.0000   -0.0000
